date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:14	38418/38418	---M-Z	200	added ('OK')	text/html	etag:%229612-66289be4-7316f11ba5a625a3;gz%22	https://html.themewant.com/unipix/event.html	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/event.html	(from https://html.themewant.com/unipix/about.html)
16:59:15	45149/45149	---M-Z	200	added ('OK')	text/html	etag:%22b05d-66289be4-6a8d8561ccfab1b8;gz%22	https://html.themewant.com/unipix/event-details.html	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/event-details.html	(from https://html.themewant.com/unipix/about.html)
16:59:15	34056/34056	---M-Z	200	added ('OK')	text/html	etag:%228508-66289be4-78a442a391e53e5;gz%22	https://html.themewant.com/unipix/blog.html	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/blog.html	(from https://html.themewant.com/unipix/about.html)
16:59:15	34245/34245	---M-Z	200	added ('OK')	text/html	etag:%2285c5-66289be4-a89b9e026461db2f;gz%22	https://html.themewant.com/unipix/blog-grid.html	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/blog-grid.html	(from https://html.themewant.com/unipix/about.html)
16:59:15	36021/36021	---M-Z	200	added ('OK')	text/html	etag:%228cb5-66289be4-52ce1356ac82c880;gz%22	https://html.themewant.com/unipix/blog-list.html	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/blog-list.html	(from https://html.themewant.com/unipix/about.html)
16:59:16	37485/37485	---M-Z	200	added ('OK')	text/html	etag:%22926d-66289be4-474c3f2247853a6b;gz%22	https://html.themewant.com/unipix/blog-details.html	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/blog-details.html	(from https://html.themewant.com/unipix/about.html)
16:59:16	36163/36163	---M-Z	200	added ('OK')	text/html	etag:%228d43-66289be4-274bde80b09f1902;gz%22	https://html.themewant.com/unipix/contact.html	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/contact.html	(from https://html.themewant.com/unipix/about.html)
16:59:16	200/200	---M--	200	added ('OK')	image/svg+xml	etag:%22c8-66289be4-61ec1950e5c1790e;;;%22	https://html.themewant.com/unipix/assets/images/icon/menu__bar-2.svg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/icon/menu__bar-2.svg	(from https://html.themewant.com/unipix/about.html)
16:59:17	533883/533883	---M--	200	added ('OK')	image/jpeg	etag:%228257b-66289be4-7aba75602b60a3e9;;;%22	https://html.themewant.com/unipix/assets/images/banner/breadcrumb.jpg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/banner/breadcrumb.jpg	(from https://html.themewant.com/unipix/about.html)
16:59:17	43362/43362	---M--	200	added ('OK')	image/jpeg	etag:%22a962-66289be4-6bfb68fbdac22d48;;;%22	https://html.themewant.com/unipix/assets/images/about/about-01.jpg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/about/about-01.jpg	(from https://html.themewant.com/unipix/about.html)
16:59:17	4469/4469	---M-Z	200	added ('OK')	image/svg+xml	etag:%221175-66289be4-f87bb9359e97ee28;gz%22	https://html.themewant.com/unipix/assets/images/icon/11.svg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/icon/11.svg	(from https://html.themewant.com/unipix/about.html)
16:59:17	5250/5250	---M-Z	200	added ('OK')	image/svg+xml	etag:%221482-66289be4-7bc1ce716a772b5;gz%22	https://html.themewant.com/unipix/assets/images/icon/12.svg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/icon/12.svg	(from https://html.themewant.com/unipix/about.html)
16:59:17	9009/9009	---M-Z	200	added ('OK')	image/svg+xml	etag:%222331-66289be4-1106881e6b0a6643;gz%22	https://html.themewant.com/unipix/assets/images/icon/13.svg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/icon/13.svg	(from https://html.themewant.com/unipix/about.html)
16:59:18	94244/94244	---M--	200	added ('OK')	image/jpeg	etag:%2217024-66289be4-b2d35e8ed0f4c406;;;%22	https://html.themewant.com/unipix/assets/images/about/history.jpg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/about/history.jpg	(from https://html.themewant.com/unipix/about.html)
16:59:18	58227/58227	---M--	200	added ('OK')	image/jpeg	etag:%22e373-66289be4-85d5588a97e9f797;;;%22	https://html.themewant.com/unipix/assets/images/about/mission-1.jpg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/about/mission-1.jpg	(from https://html.themewant.com/unipix/about.html)
16:59:18	82825/82825	---M--	200	added ('OK')	image/jpeg	etag:%2214389-66289be4-7d7d32b0f4b0da;;;%22	https://html.themewant.com/unipix/assets/images/about/mission-2.jpg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/about/mission-2.jpg	(from https://html.themewant.com/unipix/about.html)
16:59:18	92215/92215	---M--	200	added ('OK')	image/jpeg	etag:%2216837-66289be4-548208fd8c1a0eaf;;;%22	https://html.themewant.com/unipix/assets/images/about/mission-3.jpg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/about/mission-3.jpg	(from https://html.themewant.com/unipix/about.html)
16:59:19	103431/103431	---M--	200	added ('OK')	image/jpeg	etag:%2219407-66289be4-cfc33d4d2fdf49f7;;;%22	https://html.themewant.com/unipix/assets/images/about/mission-4.jpg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/about/mission-4.jpg	(from https://html.themewant.com/unipix/about.html)
16:59:19	108807/108807	---M--	200	added ('OK')	image/jpeg	etag:%221a907-66289be4-e309c17350fcd637;;;%22	https://html.themewant.com/unipix/assets/images/about/video-thumb.jpg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/about/video-thumb.jpg	(from https://html.themewant.com/unipix/about.html)
16:59:19	32553/32553	---M--	200	added ('OK')	image/jpeg	etag:%227f29-66289be4-b6eac484ab38d979;;;%22	https://html.themewant.com/unipix/assets/images/testimonial/testimonial-big.jpg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/testimonial/testimonial-big.jpg	(from https://html.themewant.com/unipix/about.html)
16:59:19	6258/6258	---M-Z	200	added ('OK')	image/svg+xml	etag:%221872-66289be4-4408d71aa36d4b63;gz%22	https://html.themewant.com/unipix/assets/images/testimonial/quote.svg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/testimonial/quote.svg	(from https://html.themewant.com/unipix/about.html)
16:59:19	5522/5522	---M--	200	added ('OK')	image/png	etag:%221592-66289be4-f73302a39a64ba63;;;%22	https://html.themewant.com/unipix/assets/images/testimonial/author-1.png	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/testimonial/author-1.png	(from https://html.themewant.com/unipix/about.html)
16:59:20	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/unipix/index	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/index	(from https://html.themewant.com/unipix/about.html)
16:59:20	17329/17329	---M-Z	200	added ('OK')	image/svg+xml	etag:%2243b1-66289be4-2741e96881f9d8e8;gz%22	https://html.themewant.com/unipix/assets/images/logo/logo__white.svg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/logo/logo__white.svg	(from https://html.themewant.com/unipix/about.html)
16:59:20	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://html.themewant.com/unipix/reasearch.html	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/reasearch.html	(from https://html.themewant.com/unipix/about.html)
16:59:20	122609/122609	---M--	200	added ('OK')	image/jpeg	etag:%221def1-66289be4-bf07279602345329;;;%22	https://html.themewant.com/unipix/assets/images/offcanvase.jpg	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/images/offcanvase.jpg	(from https://html.themewant.com/unipix/about.html)
16:59:21	89501/89501	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9d-66289be4-952f283d13f0ae11;gz%22	https://html.themewant.com/unipix/assets/js/vendor/jquery.min.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/vendor/jquery.min.js	(from https://html.themewant.com/unipix/about.html)
16:59:21	78699/78699	---M-Z	200	added ('OK')	application/x-javascript	etag:%221336b-66289be4-3c5b07c0b0cee778;gz%22	https://html.themewant.com/unipix/assets/js/plugins/bootstrap.min.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/plugins/bootstrap.min.js	(from https://html.themewant.com/unipix/about.html)
16:59:21	255093/255093	---M-Z	200	added ('OK')	application/x-javascript	etag:%223e475-66289be4-af6ae785f82a7fe0;gz%22	https://html.themewant.com/unipix/assets/js/vendor/jquery-ui.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/vendor/jquery-ui.js	(from https://html.themewant.com/unipix/about.html)
16:59:21	8183/8183	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ff7-66289be4-bc6984e4dd7231c6;gz%22	https://html.themewant.com/unipix/assets/js/vendor/waw.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/vendor/waw.js	(from https://html.themewant.com/unipix/about.html)
16:59:22	9557/9557	---M-Z	200	added ('OK')	application/x-javascript	etag:%222555-66289be4-edfe55e02ba08520;gz%22	https://html.themewant.com/unipix/assets/js/vendor/metismenu.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/vendor/metismenu.js	(from https://html.themewant.com/unipix/about.html)
16:59:22	20219/20219	---M-Z	200	added ('OK')	application/x-javascript	etag:%224efb-66289be4-86dd1ba02b789028;gz%22	https://html.themewant.com/unipix/assets/js/vendor/magnifying-popup.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/vendor/magnifying-popup.js	(from https://html.themewant.com/unipix/about.html)
16:59:22	139379/139379	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222073-66289be4-95edb106c1aa058e;gz%22	https://html.themewant.com/unipix/assets/js/plugins/swiper.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/plugins/swiper.js	(from https://html.themewant.com/unipix/about.html)
16:59:22	2181/2181	---M-Z	200	added ('OK')	application/x-javascript	etag:%22885-66289be4-c2dbd9d39b430a2b;gz%22	https://html.themewant.com/unipix/assets/js/plugins/counterup.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/plugins/counterup.js	(from https://html.themewant.com/unipix/about.html)
16:59:23	9052/9052	---M-Z	200	added ('OK')	application/x-javascript	etag:%22235c-66289be4-3d9db166bb753cea;gz%22	https://html.themewant.com/unipix/assets/js/vendor/waypoint.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/vendor/waypoint.js	(from https://html.themewant.com/unipix/about.html)
16:59:23	35456/35456	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a80-66289be4-6e890bb766804b0e;gz%22	https://html.themewant.com/unipix/assets/js/plugins/isotop.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/plugins/isotop.js	(from https://html.themewant.com/unipix/about.html)
16:59:23	5559/5559	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215b7-66289be4-d850fbc4bc7619dd;gz%22	https://html.themewant.com/unipix/assets/js/plugins/imagesloaded.pkgd.min.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/plugins/imagesloaded.pkgd.min.js	(from https://html.themewant.com/unipix/about.html)
16:59:23	5372/5372	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214fc-66289be4-5ebcb51301c833e;gz%22	https://html.themewant.com/unipix/assets/js/plugins/sticky-sidebar.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/plugins/sticky-sidebar.js	(from https://html.themewant.com/unipix/about.html)
16:59:23	2235/2235	---M-Z	200	added ('OK')	application/x-javascript	etag:%228bb-66289be4-5e5c5ae4345ddeab;gz%22	https://html.themewant.com/unipix/assets/js/plugins/resize-sensor.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/plugins/resize-sensor.js	(from https://html.themewant.com/unipix/about.html)
16:59:24	101811/101811	---M-Z	200	added ('OK')	application/x-javascript	etag:%2218db3-66289be4-9c00601cb18b3f4e;gz%22	https://html.themewant.com/unipix/assets/js/plugins/twinmax.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/plugins/twinmax.js	(from https://html.themewant.com/unipix/about.html)
16:59:24	1941/1941	---M-Z	200	added ('OK')	application/x-javascript	etag:%22795-66289be4-55c92f986a9758ed;gz%22	https://html.themewant.com/unipix/assets/js/plugins/contact.form.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/plugins/contact.form.js	(from https://html.themewant.com/unipix/about.html)
16:59:24	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-66289be4-278f435241a40eb1;gz%22	https://html.themewant.com/unipix/assets/js/plugins/nice-select.min.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/plugins/nice-select.min.js	(from https://html.themewant.com/unipix/about.html)
16:59:24	16087/16087	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ed7-66289be4-ada247d9878b2319;gz%22	https://html.themewant.com/unipix/assets/js/main.js	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/js/main.js	(from https://html.themewant.com/unipix/about.html)
16:59:25	117372/117372	---M--	200	added ('OK')	font/woff2	etag:%221ca7c-66289be4-94128e9af7f2110e;;;%22	https://html.themewant.com/unipix/assets/fonts/fa-brands-400.woff2	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-brands-400.woff2	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:26	207972/207972	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2232c64-66289be4-784f656ce7cc588d;gz%22	https://html.themewant.com/unipix/assets/fonts/fa-brands-400.ttf	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-brands-400.ttf	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:26	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66289be4-bcd17f3454ffc65f;gz%22	https://html.themewant.com/unipix/assets/fonts/fa-duotone-900.html	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-duotone-900.html	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:26	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66289be4-940c3efec91506ce;gz%22	https://html.themewant.com/unipix/assets/fonts/fa-duotone-901.html	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-duotone-901.html	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:26	392136/392136	---M--	200	added ('OK')	font/woff2	etag:%225fbc8-66289be4-dfad30573fee9395;;;%22	https://html.themewant.com/unipix/assets/fonts/fa-light-300.woff2	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-light-300.woff2	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:26	999704/999704	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f4118-66289be4-37866d3d5367a644;gz%22	https://html.themewant.com/unipix/assets/fonts/fa-light-300.ttf	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-light-300.ttf	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:26	357732/357732	---M--	200	added ('OK')	font/woff2	etag:%2257564-66289be4-d8162aaadadaffa8;;;%22	https://html.themewant.com/unipix/assets/fonts/fa-regular-400.woff2	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-regular-400.woff2	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:27	891584/891584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d9ac0-66289be4-d4ed75175993ea03;gz%22	https://html.themewant.com/unipix/assets/fonts/fa-regular-400.ttf	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-regular-400.ttf	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:27	303544/303544	---M--	200	added ('OK')	font/woff2	etag:%224a1b8-66289be4-ea177ec82cff7e8b;;;%22	https://html.themewant.com/unipix/assets/fonts/fa-solid-900.woff2	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-solid-900.woff2	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:27	785900/785900	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22bfdec-66289be4-2791f81c6cb4214f;gz%22	https://html.themewant.com/unipix/assets/fonts/fa-solid-900.ttf	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-solid-900.ttf	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:27	426420/426420	---M--	200	added ('OK')	font/woff2	etag:%22681b4-66289be4-27562f909a835306;;;%22	https://html.themewant.com/unipix/assets/fonts/fa-thin-100.woff2	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-thin-100.woff2	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:28	1100824/1100824	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2210cc18-66289be4-820d535ccf2e595f;gz%22	https://html.themewant.com/unipix/assets/fonts/fa-thin-100.ttf	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-thin-100.ttf	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:28	4964/4964	---M--	200	added ('OK')	font/woff2	etag:%221364-66289be4-7eed60ecbf6eb09a;;;%22	https://html.themewant.com/unipix/assets/fonts/fa-v4compatibility.woff2	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-v4compatibility.woff2	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
16:59:28	10556/10556	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22293c-66289be4-1390d0331f8a50a0;gz%22	https://html.themewant.com/unipix/assets/fonts/fa-v4compatibility.ttf	C:/Users/12363/Downloads/College%20template%202/html.themewant.com/unipix/assets/fonts/fa-v4compatibility.ttf	(from https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css)
